agency_name,stop_id,ZDEr_ID_REF_A,ID_LINE
Express A14,StopPoint:83:607,19926,C01551
Filéo,StopPoint:88:196,423843,C01429
Filéo,StopPoint:88:197,423821,C01429
Filéo,StopPoint:88:211,37983,C01429
Filéo,StopPoint:88:212,423854,C01429
Filéo,StopPoint:88:231,38280,C01429
Filéo,StopPoint:88:235,40123,C01429
Filéo,StopPoint:88:237,424497,C01429
Filéo,StopPoint:88:239,423826,C01429
Filéo,StopPoint:88:240,38028,C01429
Filéo,StopPoint:88:244,423618,C01429
Filéo,StopPoint:88:245,38029,C01429
Filéo,StopPoint:88:247,38186,C01429
Filéo,StopPoint:88:385,423584,C01429
Filéo,StopPoint:88:386,423766,C01429
Filéo,StopPoint:88:389,38052,C01429
Filéo,StopPoint:88:607,423599,C01429
Filéo,StopPoint:88:262,39083,C01430
Filéo,StopPoint:88:263,39084,C01430
Filéo,StopPoint:88:343,38039,C01430
Filéo,StopPoint:88:351,41812,C01430
Filéo,StopPoint:88:396,18974,C01430
Filéo,StopPoint:88:516,423136,C01430
Filéo,StopPoint:88:596,38111,C01430
Filéo,StopPoint:88:625,424994,C01430
Filéo,StopPoint:88:636,39290,C01430
Filéo,StopPoint:88:658,39305,C01430
Filéo,StopPoint:88:661,38161,C01430
Filéo,StopPoint:88:669,2188,C01430
Filéo,StopPoint:88:674,419271,C01430
Filéo,StopPoint:88:372,423738,C01823
Filéo,StopPoint:88:376,423842,C01823
Filéo,StopPoint:88:450,423551,C01823
Filéo,StopPoint:88:453,415825,C01823
Filéo,StopPoint:88:460,423535,C01823
Filéo,StopPoint:88:470,415829,C01823
Filéo,StopPoint:88:479,415843,C01823
Filéo,StopPoint:88:419,419499,C01431
Filéo,StopPoint:88:596,38111,C01431
Filéo,StopPoint:88:598,39269,C01431
Filéo,StopPoint:88:764,423553,C01431
Filéo,StopPoint:88:765,28306,C01431
Filéo,StopPoint:88:790,37992,C01431
Filéo,StopPoint:88:795,419587,C01431
Filéo,StopPoint:88:812,419708,C01431
Filéo,StopPoint:88:822,423609,C01431
Filéo,StopPoint:88:905,38062,C01431
Filéo,StopPoint:88:913,38083,C01431
Filéo,StopPoint:88:918,38421,C01431
Filéo,StopPoint:88:919,38447,C01431
Filéo,StopPoint:88:923,38789,C01431
Filéo,StopPoint:88:601,19565,C01432
Filéo,StopPoint:88:844,37990,C01432
Filéo,StopPoint:88:847,38013,C01432
Filéo,StopPoint:88:855,38043,C01432
Filéo,StopPoint:88:856,38569,C01432
Filéo,StopPoint:88:862,38582,C01432
Filéo,StopPoint:88:894,38061,C01432
Filéo,StopPoint:88:896,38056,C01432
Filéo,StopPoint:88:903,41631,C01432
Filéo,StopPoint:88:909,40494,C01432
Filéo,StopPoint:88:397,39166,C01433
Filéo,StopPoint:88:591,38398,C01433
Filéo,StopPoint:88:601,19565,C01433
Filéo,StopPoint:88:801,38008,C01433
Filéo,StopPoint:88:805,38002,C01433
Filéo,StopPoint:88:815,38006,C01433
Filéo,StopPoint:88:894,38061,C01433
Filéo,StopPoint:88:895,419509,C01433
Filéo,StopPoint:88:935,40593,C01433
Filéo,StopPoint:88:939,41783,C01433
Filéo,StopPoint:88:248,423619,C01712
Filéo,StopPoint:88:771,38205,C01712
Filéo,StopPoint:88:866,419761,C01712
Filéo,StopPoint:88:869,423622,C01712
Filéo,StopPoint:88:874,419692,C01712
Filéo,StopPoint:88:881,38188,C01712
Filéo,StopPoint:88:883,414483,C01712
Filéo,StopPoint:88:887,419501,C01712
Filéo,StopPoint:88:418,419500,C01434
Noctilien,StopPoint:59:3764628,26866,C01421
Noctilien,StopPoint:59:3764641,22964,C01421
Noctilien,StopPoint:59:4037041,36484,C01421
Noctilien,StopPoint:59:4473127,26624,C01421
Noctilien,StopPoint:59:4473131,26621,C01421
Noctilien,StopPoint:59:4473134,26633,C01421
Noctilien,StopPoint:59:4473135,26632,C01421
Noctilien,StopPoint:59:4473136,26631,C01421
Noctilien,StopPoint:59:4473154,22936,C01421
Noctilien,StopPoint:59:5682060,39758,C01421
Noctilien,StopPoint:59:4016743,9406,C01422
Noctilien,StopPoint:59:4024244,413091,C01422
Noctilien,StopPoint:59:4035023,26636,C01422
Noctilien,StopPoint:59:4035024,26637,C01422
Noctilien,StopPoint:59:4035031,26638,C01422
Noctilien,StopPoint:59:4035035,28427,C01422
Noctilien,StopPoint:59:3681969,39831,C01807
Noctilien,StopPoint:59:3681977,22619,C01807
Noctilien,StopPoint:59:3764447,26609,C01807
Noctilien,StopPoint:59:3764633,22967,C01807
Noctilien,StopPoint:59:3764701,27076,C01807
Noctilien,StopPoint:59:3764965,28238,C01807
Noctilien,StopPoint:59:3926185,39458,C01807
Noctilien,StopPoint:59:4036891,40257,C01807
Noctilien,StopPoint:59:4036892,22973,C01807
Noctilien,StopPoint:59:4687374,20519,C01807
Noctilien,StopPoint:59:5121383,2151,C01807
Noctilien,StopPoint:59:5121389,26613,C01807
Noctilien,StopPoint:59:5121404,28642,C01807
Noctilien,StopPoint:59:5121428,2163,C01807
Noctilien,StopPoint:59:5121429,11588,C01807
Noctilien,StopPoint:59:5121435,2162,C01807
Noctilien,StopPoint:59:5121437,27466,C01807
Noctilien,StopPoint:59:5121439,2160,C01807
Noctilien,StopPoint:59:5121443,2157,C01807
Noctilien,StopPoint:59:5121451,39832,C01807
Noctilien,StopPoint:59:5121453,28645,C01807
Noctilien,StopPoint:59:5121455,37024,C01807
Noctilien,StopPoint:59:5423677,40383,C01807
Noctilien,StopPoint:8758822:800:N130,41517,C01634
Melibus,StopPoint:27:31,30815,C00876
Melibus,StopPoint:27:314,31055,C00876
Melibus,StopPoint:27:360,31090,C00876
Melibus,StopPoint:27:38,30821,C00876
Melibus,StopPoint:27:45,30828,C00876
Melibus,StopPoint:27:476,31152,C00876
Melibus,StopPoint:27:56,30839,C00876
Melibus,StopPoint:27:8,30796,C00876
Melibus,StopPoint:27:219,30980,C00886
Melibus,StopPoint:27:220,30981,C00886
Melibus,StopPoint:27:278,31027,C00886
Melibus,StopPoint:27:280,31029,C00886
Melibus,StopPoint:27:3,30791,C00886
Melibus,StopPoint:27:8,30796,C00886
Melibus,StopPoint:27:135,30906,C00877
Melibus,StopPoint:27:149,41754,C00877
Melibus,StopPoint:27:220,30981,C00877
Melibus,StopPoint:27:243,31000,C00877
Melibus,StopPoint:27:258,31009,C00877
Melibus,StopPoint:27:261,31012,C00877
Melibus,StopPoint:27:433,31121,C00877
Melibus,StopPoint:27:66,30847,C00877
Melibus,StopPoint:27:89,30867,C00877
Melibus,StopPoint:27:93,30870,C00877
Melibus,StopPoint:27:12,30800,C00878
Melibus,StopPoint:27:244,31001,C00878
Melibus,StopPoint:27:264,31015,C00878
Melibus,StopPoint:27:432,31120,C00878
Melibus,StopPoint:27:433,31121,C00878
Melibus,StopPoint:27:93,30870,C00878
Melibus,StopPoint:27:129,30903,C00879
Melibus,StopPoint:27:77,30856,C00879
Melibus,StopPoint:27:277,31026,C00880
Melibus,StopPoint:27:72,30851,C00880
Melibus,StopPoint:27:84,30863,C00880
Melibus,StopPoint:27:115,30890,C00881
Melibus,StopPoint:27:209,30971,C00881
Melibus,StopPoint:27:42,30825,C00881
Melibus,StopPoint:27:466,31146,C00881
Melibus,StopPoint:27:79,30858,C00881
Melibus,StopPoint:27:86,30865,C00881
Melibus,StopPoint:27:104,30881,C00882
Melibus,StopPoint:27:154,6800,C00882
Melibus,StopPoint:27:202,30965,C00882
Melibus,StopPoint:27:205,30967,C00882
Melibus,StopPoint:27:212,30974,C00882
Melibus,StopPoint:27:234,30991,C00882
Melibus,StopPoint:27:235,30992,C00882
Melibus,StopPoint:27:294,31041,C00882
Melibus,StopPoint:27:361,31091,C00882
Melibus,StopPoint:27:6,30794,C00882
Melibus,StopPoint:27:75,30854,C00882
Melibus,StopPoint:27:118,30893,C00883
Melibus,StopPoint:27:137,30907,C00883
Melibus,StopPoint:27:211,30973,C00883
Melibus,StopPoint:27:273,31023,C00883
Melibus,StopPoint:27:6,30794,C00883
Melibus,StopPoint:27:137,30907,C00884
Melibus,StopPoint:27:153,30918,C00884
Melibus,StopPoint:27:155,30920,C00884
Filéo,StopPoint:88:733,38175,C01671
Filéo,StopPoint:88:734,40739,C01671
Filéo,StopPoint:88:757,40761,C01671
Genovebus,StopPoint:49:51991,11843,C00086
Genovebus,StopPoint:49:52020,8492,C00086
Genovebus,StopPoint:49:54161,12044,C00086
Genovebus,StopPoint:49:50310,11661,C00087
Genovebus,StopPoint:49:51162,36537,C00087
Genovebus,StopPoint:49:51570,11799,C00087
Genovebus,StopPoint:49:51810,35970,C00087
Genovebus,StopPoint:49:51811,35971,C00087
Genovebus,StopPoint:49:53460,11970,C00087
Genovebus,StopPoint:49:59510,21595,C00087
Genovebus,StopPoint:49:59520,21597,C00087
Genovebus,StopPoint:49:63680,2249,C00087
Genovebus,StopPoint:49:50630,11700,C00088
Genovebus,StopPoint:49:50731,11713,C00088
Genovebus,StopPoint:49:52020,8492,C00088
Genovebus,StopPoint:49:52781,11906,C00088
Genovebus,StopPoint:49:53252,29390,C00088
Genovebus,StopPoint:49:53630,11992,C00088
Genovebus,StopPoint:49:53990,3981,C00088
Genovebus,StopPoint:49:63700,29408,C00088
Genovebus,StopPoint:49:63701,29409,C00088
Genovebus,StopPoint:49:51572,11801,C00089
Genovebus,StopPoint:49:53430,11967,C00089
Genovebus,StopPoint:49:53431,11968,C00089
Genovebus,StopPoint:49:50201,11648,C01703
Genovebus,StopPoint:49:51121,11744,C01703
Genovebus,StopPoint:49:52750,11902,C01703
Genovebus,StopPoint:49:51401,11777,C01704
Genovebus,StopPoint:49:52910,11921,C01704
Genovebus,StopPoint:49:52020,8492,C01705
Genovebus,StopPoint:49:52021,3846,C01705
Genovebus,StopPoint:49:52780,11905,C01705
Genovebus,StopPoint:49:52781,11906,C01705
Genovebus,StopPoint:49:54141,12042,C01705
Genovebus,StopPoint:49:54191,12048,C01705
Genovebus,StopPoint:49:52751,11902,C01706
Genovebus,StopPoint:49:63700,29408,C01706
Goëlys,StopPoint:6:106,38028,C00245
Goëlys,StopPoint:6:107,423578,C00245
Goëlys,StopPoint:6:112,423802,C00245
Goëlys,StopPoint:6:174,423586,C00245
Goëlys,StopPoint:6:176,423584,C00245
Goëlys,StopPoint:6:177,423766,C00245
Goëlys,StopPoint:6:183,38347,C00245
Goëlys,StopPoint:6:278,38148,C00245
Goëlys,StopPoint:6:37,37982,C00245
Goëlys,StopPoint:6:53,37983,C00245
Goëlys,StopPoint:6:91,38280,C00245
Goëlys,StopPoint:6:123,423787,C00246
Goëlys,StopPoint:6:125,423790,C00246
Goëlys,StopPoint:6:128,38307,C00246
Goëlys,StopPoint:6:129,38308,C00246
Goëlys,StopPoint:6:151,38324,C00246
Goëlys,StopPoint:6:273,38398,C00246
Goëlys,StopPoint:6:276,423748,C00246
Goëlys,StopPoint:6:297,38417,C00246
Goëlys,StopPoint:6:302,40470,C00246
Goëlys,StopPoint:6:303,38409,C00246
Goëlys,StopPoint:6:304,38410,C00246
Goëlys,StopPoint:6:307,423801,C00246
Goëlys,StopPoint:6:162,38329,C00247
Goëlys,StopPoint:6:168,423765,C00247
Goëlys,StopPoint:6:169,423531,C00247
Goëlys,StopPoint:6:224,415825,C00247
Goëlys,StopPoint:6:232,423536,C00247
Goëlys,StopPoint:6:233,38374,C00247
Goëlys,StopPoint:6:234,423535,C00247
Goëlys,StopPoint:6:241,423540,C00247
Goëlys,StopPoint:6:244,423537,C00247
Goëlys,StopPoint:6:252,38387,C00247
Busval d'Oise,StopPoint:84:44,29539,C01786
Busval d'Oise,StopPoint:84:467,29572,C01786
Busval d'Oise,StopPoint:84:61,29556,C01786
Busval d'Oise,StopPoint:84:77,41901,C01786
Busval d'Oise,StopPoint:84:82,424742,C01786
Busval d'Oise,StopPoint:84:83,29576,C01786
Busval d'Oise,StopPoint:84:91,8682,C01786
Busval d'Oise,StopPoint:84:95,29587,C01786
Busval d'Oise,StopPoint:84:116,29605,C00399
Busval d'Oise,StopPoint:84:251,29694,C00399
Busval d'Oise,StopPoint:84:257,29711,C00399
Busval d'Oise,StopPoint:84:267,29718,C00399
Busval d'Oise,StopPoint:84:274,41581,C00399
Busval d'Oise,StopPoint:84:277,29725,C00399
Busval d'Oise,StopPoint:84:282,41744,C00399
Busval d'Oise,StopPoint:84:214,29675,C00400
Busval d'Oise,StopPoint:84:220,29673,C00400
Busval d'Oise,StopPoint:84:291,29731,C00400
Busval d'Oise,StopPoint:84:296,29736,C00400
Busval d'Oise,StopPoint:84:298,29738,C00400
Busval d'Oise,StopPoint:84:306,29745,C00400
Busval d'Oise,StopPoint:84:11,29516,C01787
Busval d'Oise,StopPoint:84:17,29515,C01787
Busval d'Oise,StopPoint:84:3,41561,C01787
Busval d'Oise,StopPoint:84:4,29510,C01787
Busval d'Oise,StopPoint:84:5,29511,C01787
Busval d'Oise,StopPoint:84:505,424260,C01787
TRANSPORTS DANIEL MEYER,StopPoint:46:11021,3419,C00662
TRANSPORTS DANIEL MEYER,StopPoint:46:10996,3403,C00663
TRANSPORTS DANIEL MEYER,StopPoint:46:11010,3412,C00663
TRANSPORTS DANIEL MEYER,StopPoint:46:11014,3415,C00663
TRANSPORTS DANIEL MEYER,StopPoint:46:14606,10483,C00663
TRANSPORTS DANIEL MEYER,StopPoint:46:14690,10485,C00663
TRANSPORTS DANIEL MEYER,StopPoint:46:14692,10487,C00663
TRANSPORTS DANIEL MEYER,StopPoint:46:10336,3264,C00664
TRANSPORTS DANIEL MEYER,StopPoint:46:10367,3280,C00664
TRANSPORTS DANIEL MEYER,StopPoint:46:10368,3281,C00664
TRANSPORTS DANIEL MEYER,StopPoint:46:11522,3570,C00664
TRANSPORTS DANIEL MEYER,StopPoint:46:14675,30224,C00664
TRANSPORTS DANIEL MEYER,StopPoint:46:14815,14485,C00664
TRANSPORTS DANIEL MEYER,StopPoint:46:9794,3117,C00664
TRANSPORTS DANIEL MEYER,StopPoint:46:11516,3566,C00665
TRANSPORTS DANIEL MEYER,StopPoint:46:11525,3573,C00665
TRANSPORTS DANIEL MEYER,StopPoint:46:14553,3650,C00665
TRANSPORTS DANIEL MEYER,StopPoint:46:14591,420154,C00665
TRANSPORTS DANIEL MEYER,StopPoint:46:14714,3691,C00665
TRANSPORTS DANIEL MEYER,StopPoint:46:14812,12645,C00665
TRANSPORTS DANIEL MEYER,StopPoint:46:9657,3110,C00665
TRANSPORTS DANIEL MEYER,StopPoint:46:9658,3111,C00665
TRANSPORTS DANIEL MEYER,StopPoint:46:9660,3113,C00665
TRANSPORTS DANIEL MEYER,StopPoint:46:9679,3115,C00665
TRANSPORTS DANIEL MEYER,StopPoint:46:9794,3117,C00665
TRANSPORTS DANIEL MEYER,StopPoint:46:14952,419373,C00666
TRANSPORTS DANIEL MEYER,StopPoint:46:14958,419378,C00666
TRANSPORTS DANIEL MEYER,StopPoint:46:14959,419377,C00666
TRANSPORTS DANIEL MEYER,StopPoint:46:9516,21756,C00666
TRANSPORTS DANIEL MEYER,StopPoint:46:9525,3101,C00666
TRANSPORTS DANIEL MEYER,StopPoint:46:9527,3103,C00666
TRANSPORTS DANIEL MEYER,StopPoint:46:10836,3350,C00667
TRANSPORTS DANIEL MEYER,StopPoint:46:11480,3539,C00667
TRANSPORTS DANIEL MEYER,StopPoint:46:14611,23078,C00667
TRANSPORTS DANIEL MEYER,StopPoint:46:14879,23080,C00667
TRANSPORTS DANIEL MEYER,StopPoint:46:14882,23081,C00667
TRANSPORTS DANIEL MEYER,StopPoint:46:14916,41666,C00667
TRANSPORTS DANIEL MEYER,StopPoint:46:10001,3634,C00668
TRANSPORTS DANIEL MEYER,StopPoint:46:11488,3544,C00668
TRANSPORTS DANIEL MEYER,StopPoint:46:14507,3631,C00668
TRANSPORTS DANIEL MEYER,StopPoint:46:11496,3550,C00670
TRANSPORTS DANIEL MEYER,StopPoint:46:11535,3581,C00670
TRANSPORTS DANIEL MEYER,StopPoint:46:11536,3582,C00670
TRANSPORTS DANIEL MEYER,StopPoint:46:11545,3587,C00670
TRANSPORTS DANIEL MEYER,StopPoint:46:11546,3588,C00670
TRANSPORTS DANIEL MEYER,StopPoint:46:14553,3650,C00670
TRANSPORTS DANIEL MEYER,StopPoint:46:9652,3109,C00670
TRANSPORTS DANIEL MEYER,StopPoint:46:9798,3118,C00670
TRANSPORTS DANIEL MEYER,StopPoint:46:11007,3409,C00671
TRANSPORTS DANIEL MEYER,StopPoint:46:14908,38416,C00671
TRANSPORTS DANIEL MEYER,StopPoint:46:14935,3175,C00671
TRANSPORTS DANIEL MEYER,StopPoint:46:9896,3137,C00671
TRANSPORTS DANIEL MEYER,StopPoint:46:9921,3143,C00671
TRANSPORTS DANIEL MEYER,StopPoint:46:9997,3174,C00671
TRANSPORTS DANIEL MEYER,StopPoint:46:10018,3180,C00672
TRANSPORTS DANIEL MEYER,StopPoint:46:10019,3181,C00672
TRANSPORTS DANIEL MEYER,StopPoint:46:10027,3187,C00672
TRANSPORTS DANIEL MEYER,StopPoint:46:10050,3201,C00672
TRANSPORTS DANIEL MEYER,StopPoint:46:10538,3303,C00672
TRANSPORTS DANIEL MEYER,StopPoint:46:14470,3621,C00672
TRANSPORTS DANIEL MEYER,StopPoint:46:14568,11341,C00672
TRANSPORTS DANIEL MEYER,StopPoint:46:10032,3191,C00673
TRANSPORTS DANIEL MEYER,StopPoint:46:10413,3296,C00673
TRANSPORTS DANIEL MEYER,StopPoint:46:11704,3600,C00673
TRANSPORTS DANIEL MEYER,StopPoint:46:14617,3670,C00673
TRANSPORTS DANIEL MEYER,StopPoint:46:14618,3671,C00673
TRANSPORTS DANIEL MEYER,StopPoint:46:10031,3190,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:10032,3191,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:10051,3202,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:10273,3227,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:10275,3229,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:10279,3231,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:10413,3296,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:10824,3348,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:10825,3349,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:10993,3400,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:11028,3424,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:11430,3530,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:11432,3532,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:11433,3533,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:14566,3652,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:14603,10181,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:14739,3714,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:14740,3715,C00675
TRANSPORTS DANIEL MEYER,StopPoint:46:10103,3206,C00676
TRANSPORTS DANIEL MEYER,StopPoint:46:10598,20457,C00676
TRANSPORTS DANIEL MEYER,StopPoint:46:10631,3310,C00676
TRANSPORTS DANIEL MEYER,StopPoint:46:11103,3442,C00676
TRANSPORTS DANIEL MEYER,StopPoint:46:11114,3451,C00676
TRANSPORTS DANIEL MEYER,StopPoint:46:14770,10337,C00676
TRANSPORTS DANIEL MEYER,StopPoint:46:14773,10339,C00676
TRANSPORTS DANIEL MEYER,StopPoint:46:14779,10342,C00676
TRANSPORTS DANIEL MEYER,StopPoint:46:14781,10343,C00676
TRANSPORTS DANIEL MEYER,StopPoint:46:14941,419396,C00676
TRANSPORTS DANIEL MEYER,StopPoint:46:8633,2915,C00677
TRANSPORTS DANIEL MEYER,StopPoint:46:9853,3126,C00677
TRANSPORTS DANIEL MEYER,StopPoint:46:9915,3140,C00677
TRANSPORTS DANIEL MEYER,StopPoint:46:10001,3634,C00678
TRANSPORTS DANIEL MEYER,StopPoint:46:10004,3178,C00678
TRANSPORTS DANIEL MEYER,StopPoint:46:9982,3165,C00678
SAVAC,StopPoint:24:14843,9187,C00512
SAVAC,StopPoint:24:14845,9188,C00512
SAVAC,StopPoint:24:14847,9189,C00512
SAVAC,StopPoint:24:15190,42085,C00512
SAVAC,StopPoint:24:9873,4766,C00512
SAVAC,StopPoint:24:9561,4699,C00513
SAVAC,StopPoint:24:9573,9145,C00513
SAVAC,StopPoint:24:9878,4769,C00513
SAVAC,StopPoint:24:9879,4770,C00513
SAVAC,StopPoint:24:9567,9143,C00514
SAVAC,StopPoint:24:9575,4709,C00514
SAVAC,StopPoint:24:9882,4772,C00514
SAVAC,StopPoint:24:14761,4844,C00518
SAVAC,StopPoint:24:14763,4846,C00518
SAVAC,StopPoint:24:5478,4449,C00518
SAVAC,StopPoint:24:5804,4499,C00518
SAVAC,StopPoint:24:5808,4502,C00518
SAVAC,StopPoint:24:5885,4519,C00518
SAVAC,StopPoint:24:7568,4591,C00518
SAVAC,StopPoint:24:7569,4591,C00518
SAVAC,StopPoint:24:7579,31972,C00518
SAVAC,StopPoint:24:14922,12820,C00532
SAVAC,StopPoint:24:14925,38972,C00532
SAVAC,StopPoint:24:14926,12824,C00532
SAVAC,StopPoint:24:14937,12831,C00532
SAVAC,StopPoint:24:14939,42071,C00532
SAVAC,StopPoint:24:14940,12833,C00532
SAVAC,StopPoint:24:15180,38976,C00532
SAVAC,StopPoint:24:15183,20297,C00532
SAVAC,StopPoint:24:15184,20263,C00532
SAVAC,StopPoint:24:15192,42087,C00532
SAVAC,StopPoint:24:15194,42089,C00532
SAVAC,StopPoint:24:15197,416760,C00532
SAVAC,StopPoint:24:15202,20652,C00532
SAVAC,StopPoint:24:15219,415748,C00532
SAVAC,StopPoint:24:15373,425881,C00532
SAVAC,StopPoint:24:5703,20264,C00532
SAVAC,StopPoint:24:5707,4466,C00532
SAVAC,StopPoint:24:5709,4468,C00532
SAVAC,StopPoint:24:6337,4561,C00532
SAVAC,StopPoint:24:8186,418853,C00532
SAVAC,StopPoint:24:9532,4684,C00531
SAVAC,StopPoint:24:9533,4685,C00531
SAVAC,StopPoint:24:9535,4687,C00531
SAVAC,StopPoint:24:9546,4694,C00531
SAVAC,StopPoint:24:9549,4696,C00531
SAVAC,StopPoint:24:9550,4697,C00531
SAVAC,StopPoint:24:9886,4776,C00531
SAVAC,StopPoint:24:10649,4796,C00515
SAVAC,StopPoint:24:14846,9188,C00515
SAVAC,StopPoint:24:9566,4704,C00515
SAVAC,StopPoint:24:9886,4776,C00515
SAVAC,StopPoint:24:15133,36171,C00516
SAVAC,StopPoint:24:5632,31911,C00516
SAVAC,StopPoint:24:5634,4458,C00516
SAVAC,StopPoint:24:5772,31301,C00516
SAVAC,StopPoint:24:7641,425700,C00516
SAVAC,StopPoint:24:7646,425701,C00516
SAVAC,StopPoint:24:7647,31759,C00516
SAVAC,StopPoint:24:9876,4767,C00516
SAVAC,StopPoint:24:9889,4779,C00516
SAVAC,StopPoint:24:14742,4834,C00517
RATP,StopPoint:59:5151465,29827,C01184
RATP,StopPoint:59:5151468,27713,C01184
RATP,StopPoint:59:5423726,29833,C01184
RATP,StopPoint:59:5976700,23218,C01184
RATP,StopPoint:59:4023189,413110,C01185
RATP,StopPoint:59:4023194,39365,C01185
RATP,StopPoint:59:4023199,27247,C01185
RATP,StopPoint:59:4023202,28193,C01185
RATP,StopPoint:59:4023208,36749,C01185
RATP,StopPoint:59:4023268,2283,C01185
RATP,StopPoint:59:4023277,23758,C01185
RATP,StopPoint:59:4023278,39588,C01185
RATP,StopPoint:59:4023280,36812,C01185
RATP,StopPoint:59:4023287,39427,C01185
RATP,StopPoint:59:4023288,36805,C01185
RATP,StopPoint:59:4025356,36892,C01185
RATP,StopPoint:59:6187670,26968,C01185
RATP,StopPoint:59:6187672,23760,C01185
RATP,StopPoint:59:6187673,23761,C01185
RATP,StopPoint:59:6187696,30156,C01185
RATP,StopPoint:59:4023264,40165,C01186
RATP,StopPoint:59:4023277,23758,C01186
RATP,StopPoint:59:4023280,36812,C01186
RATP,StopPoint:59:4023293,23773,C01186
RATP,StopPoint:59:4023294,36816,C01186
RATP,StopPoint:59:4023300,36814,C01186
RATP,StopPoint:59:4023315,12359,C01186
RATP,StopPoint:59:4023317,23780,C01186
RATP,StopPoint:59:4023318,23777,C01186
RATP,StopPoint:59:4023319,23782,C01186
RATP,StopPoint:59:5020492,8358,C01186
RATP,StopPoint:59:5020493,2295,C01186
RATP,StopPoint:59:6187671,28479,C01186
RATP,StopPoint:59:4015906,23578,C01187
RATP,StopPoint:59:4016127,8064,C01187
RATP,StopPoint:59:4677637,36819,C01187
RATP,StopPoint:59:4677642,26858,C01187
RATP,StopPoint:59:4677647,37181,C01187
Filéo,StopPoint:88:495,413744,C01434
Filéo,StopPoint:88:513,39203,C01434
Filéo,StopPoint:88:537,19230,C01434
Filéo,StopPoint:88:538,19397,C01434
Filéo,StopPoint:88:545,38124,C01434
Filéo,StopPoint:88:546,40679,C01434
Filéo,StopPoint:88:548,38130,C01434
Filéo,StopPoint:88:552,39231,C01434
Filéo,StopPoint:88:566,39241,C01434
Filéo,StopPoint:88:597,38137,C01434
Goëlys,StopPoint:6:64,38258,C00247
Goëlys,StopPoint:6:91,38280,C00247
Goëlys,StopPoint:6:95,38302,C00247
Goëlys,StopPoint:6:96,423783,C00247
Goëlys,StopPoint:6:116,38287,C00248
Goëlys,StopPoint:6:140,423834,C00248
Goëlys,StopPoint:6:142,38315,C00248
Goëlys,StopPoint:6:192,423820,C00248
Goëlys,StopPoint:6:193,413843,C00248
Goëlys,StopPoint:6:194,413681,C00248
Goëlys,StopPoint:6:21,423824,C00248
Goëlys,StopPoint:6:231,423652,C00248
Goëlys,StopPoint:6:241,423540,C00248
Goëlys,StopPoint:6:244,423537,C00248
Goëlys,StopPoint:6:252,38387,C00248
Goëlys,StopPoint:6:254,40318,C00248
Goëlys,StopPoint:6:78,413730,C00248
Goëlys,StopPoint:6:168,423765,C01813
Goëlys,StopPoint:6:237,415841,C01813
Goëlys,StopPoint:6:239,424499,C01813
Goëlys,StopPoint:6:78,413730,C01813
Goëlys,StopPoint:6:162,38329,C00249
Goëlys,StopPoint:6:163,415817,C00249
Goëlys,StopPoint:6:164,415837,C00249
Goëlys,StopPoint:6:170,38336,C00249
Goëlys,StopPoint:6:260,423550,C00249
Goëlys,StopPoint:6:263,423754,C00249
Goëlys,StopPoint:6:216,423764,C00250
Goëlys,StopPoint:6:217,38361,C00250
Goëlys,StopPoint:6:223,38365,C00250
Goëlys,StopPoint:6:224,415825,C00250
Goëlys,StopPoint:6:226,423534,C00250
Goëlys,StopPoint:6:43,38249,C00250
Goëlys,StopPoint:6:174,423586,C00251
Goëlys,StopPoint:6:176,423584,C00251
Goëlys,StopPoint:6:177,423766,C00251
Goëlys,StopPoint:6:29,423821,C00251
Goëlys,StopPoint:6:31,38242,C00251
Goëlys,StopPoint:6:32,423624,C00251
Goëlys,StopPoint:6:225,423756,C00252
Goëlys,StopPoint:6:36,42060,C00252
Goëlys,StopPoint:6:51,37986,C00252
Goëlys,StopPoint:6:54,423854,C00252
Goëlys,StopPoint:6:83,38022,C00252
Goëlys,StopPoint:6:229,40310,C00253
Goëlys,StopPoint:6:25,38232,C00253
Goëlys,StopPoint:6:67,419296,C00253
Goëlys,StopPoint:6:68,38264,C00253
Goëlys,StopPoint:6:69,38260,C00253
Goëlys,StopPoint:6:72,39066,C00253
Goëlys,StopPoint:6:114,38285,C00254
Goëlys,StopPoint:6:115,423830,C00254
Goëlys,StopPoint:6:119,38284,C00254
Goëlys,StopPoint:6:147,38320,C00254
Goëlys,StopPoint:6:153,38327,C00254
Goëlys,StopPoint:6:175,38050,C00254
