MonitoringRef_ZDE,reflex_lda_id,reflex_lda_nom,reflex_zdl_id,reflex_zdl_nom,reflex_zde_id,reflex_zde_nom,gtfs_stop_id,Lineref,gtfs_line_name,codifligne_line_id,codifligne_line_externalcode,destination_code,codifligne_network_name,gtfs_agency,opendata_date,Dispo,reflex_zde_x,reflex_zde_y,xy,
STIF:StopPoint:Q:22393:,73695,Fort d'Aubervilliers,47891,Fort d'Aubervilliers,22393,FORT D'AUBERVILLIERS,StopPoint:59316,STIF:Line::C01377:,7,C01377,100110007:7,-,METRO,METRO,2017-01-03,1,656288.25,6868394.728,48.9140593609, 2.40359557833
STIF:StopPoint:Q:22394:,72460,Aubervilliers Pantin Quatre Chemins,46492,Aubervilliers Pantin Quatre Chemins,22394,AUBERVILLIERS PANTIN (4 CHEMINS),StopPoint:59318,STIF:Line::C01377:,7,C01377,100110007:7,-,METRO,METRO,2017-01-03,1,655466.297,6867271.311,48.9039006636, 2.39249918933
STIF:StopPoint:Q:22395:,73696,La Courneuve - 8 Mai 1945,42151,La Courneuve - 8 Mai 1945,22395,LA COURNEUVE-8-MAI-1945,StopPoint:59320,STIF:Line::C01377:,7,C01377,100110007:7,-,METRO,METRO,2017-01-03,1,656780.962,6869109.16,48.9205171403, 2.41024510166
STIF:StopPoint:Q:22396:,70488,Mairie d'Ivry,44051,Mairie d'Ivry,22396,MAIRIE D'IVRY,StopPoint:59322,STIF:Line::C01377:,7,C01377,100110007:7,-,METRO,METRO,2017-01-03,1,654728.176,6856970.746,48.8112169552, 2.383527604
STIF:StopPoint:Q:22397:,70537,Pierre et Marie Curie,44343,Pierre et Marie Curie,22397,PIERRE ET MARIE CURIE,StopPoint:59556,STIF:Line::C01377:,7,C01377,100110007:7,-,METRO,METRO,2017-01-03,1,654318.844,6857496.869,48.8159196539, 2.37789746342
STIF:StopPoint:Q:22398:,70452,Le Kremlin-Bicêtre (Gare),43643,Le Kremlin-Bicêtre (Gare),22398,LE KREMLIN-BICÊTRE,StopPoint:59578,STIF:Line::C01377:,7,C01377,100110007:7,-,METRO,METRO,2017-01-03,1,653135.468,6856891.19,48.8103876888, 2.36184917241
STIF:StopPoint:Q:22399:,70375,Villejuif Léo Lagrange,47826,Villejuif Léo Lagrange,22399,VILLEJUIF-LÉO LAGRANGE,StopPoint:59580,STIF:Line::C01377:,7,C01377,100110007:7,-,METRO,METRO,2017-01-03,1,653282.189,6856154.405,48.8037721968, 2.36392779049
STIF:StopPoint:Q:22400:,70143,Villejuif Louis Aragon,45049,Villejuif Louis Aragon,22400,VILLEJUIF-LOUIS ARAGON,StopPoint:59323,STIF:Line::C01377:,7,C01377,100110007:7,-,METRO,METRO,2017-01-03,1,653502.029,6854247.718,48.7866404645, 2.36712888692
STIF:StopPoint:Q:22401:,70248,Villejuif - Paul Vaillant Couturier,53207,Villejuif Paul Vaillant Couturier,22401,VILLEJUIF-PAUL VAILLANT COUTURIER (HÔPITAL PAUL BROUSSE),StopPoint:59579,STIF:Line::C01377:,7,C01377,100110007:7,-,METRO,METRO,2017-01-03,1,653592.7,6855287.5,48.795998215, 2.36824970815
STIF:StopPoint:Q:22442:,71694,Boulets - Montreuil,42374,Rue des Boulets,22442,RUE DES BOULETS,StopPoint:59486,STIF:Line::C01379:,9,C01379,100110009:9,-,METRO,METRO,2017-01-03,1,655175.198,6861527.221,48.8522252067, 2.38913452911
STIF:StopPoint:Q:24679:,74041,Front Populaire,58497,Front Populaire,24679,FRONT POPULAIRE,StopPoint:59774,STIF:Line::C01382:,12,C01382,100110012:12,-,METRO,METRO,2017-01-03,1,653471.207,6867594.899,48.9066694117, 2.36524908836
STIF:StopPoint:Q:24680:,71940,Jaurès,43425,Jaurès,24680,JAURÈS,StopPoint:59647,STIF:Line::C01387:,7B,C01387,100110107:7B,-,METRO,METRO,2017-01-03,1,653834.222,6864885.473,48.8823307293, 2.37049583247
STIF:StopPoint:Q:24681:,71407,Louis Blanc,43823,Louis Blanc,24681,LOUIS BLANC,StopPoint:59315,STIF:Line::C01387:,7B,C01387,100110107:7B,-,METRO,METRO,2017-01-03,1,653488.672,6864795.433,48.8814961591, 2.36579406808
STIF:StopPoint:Q:24682:,71885,Place des Fêtes,44396,Place des Fêtes,24682,PLACE DES FÊTES,StopPoint:59646,STIF:Line::C01387:,7B,C01387,100110107:7B,-,METRO,METRO,2017-01-03,1,655464.37,6864305.111,48.8772264838, 2.39278405529
STIF:StopPoint:Q:24683:,71900,Buttes Chaumont,45609,Buttes Chaumont,24683,BUTTES-CHAUMONT,StopPoint:59333,STIF:Line::C01387:,7B,C01387,100110107:7B,-,METRO,METRO,2017-01-03,1,654617.474,6864376.192,48.8778065743, 2.38123002277
STIF:StopPoint:Q:24684:,71911,Pré Saint-Gervais,45617,Pré Saint-Gervais,24684,PRÉ-SAINT-GERVAIS,StopPoint:59645,STIF:Line::C01387:,7B,C01387,100110107:7B,-,METRO,METRO,2017-01-03,1,655893.829,6864628.304,48.8801624397, 2.39860567685
STIF:StopPoint:Q:24685:,71920,Bolivar,58767,Bolivar,24685,BOLIVAR,StopPoint:59334,STIF:Line::C01387:,7B,C01387,100110107:7B,-,METRO,METRO,2017-01-03,1,654102.607,6864712.32,48.8807927977, 2.37417401717
STIF:StopPoint:Q:24686:,71906,Botzaris,42369,Botzaris,24686,BOTZARIS,StopPoint:59332,STIF:Line::C01387:,7B,C01387,100110107:7B,-,METRO,METRO,2017-01-03,1,655220.759,6864571.999,48.8796096512, 2.38943456471
STIF:StopPoint:Q:24687:,71930,Danube,42822,Danube,24687,DANUBE,StopPoint:59331,STIF:Line::C01387:,7B,C01387,100110107:7B,-,METRO,METRO,2017-01-03,1,655504.761,6864830.455,48.8819535665, 2.39327970511
STIF:StopPoint:Q:24690:,420177,De Lattre de Tassigny,420176,De Lattre de Tassigny,24690,De Lattre de Tassigny,StopPoint:80:51,STIF:Line::C00051:,45,C00051,004004029:45,-,Phébus,Phébus,2017-01-03,1,643028.0,6854202.0,48.7853892815, 2.22458418766
STIF:StopPoint:Q:24691:,73915,Exelmans Sud,58562,Exelmans Sud,24691,Exelmans,StopPoint:80:68,STIF:Line::C00051:,45,C00051,004004029:45,-,Phébus,Phébus,2017-01-03,1,641324.94,6853600.5,48.779827128, 2.20148908012
STIF:StopPoint:Q:25080:,64064,La Celle / Marché des 2 Frères,58516,Marché des 2 Frères,25080,Marché des Deux Frères,StopPoint:2:1261,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635971.394,6857792.797,48.817019888, 2.12800814027
STIF:StopPoint:Q:25084:,71697,Buzenval,42410,Buzenval,25084,BUZENVAL,StopPoint:59498,STIF:Line::C01379:,9,C01379,100110009:9,-,METRO,METRO,2017-01-03,1,656060.184,6861469.812,48.8517698911, 2.40120044725
STIF:StopPoint:Q:26602:,70586,Mairie de Montrouge,45904,Mairie de Montrouge,26602,MAIRIE DE MONTROUGE,StopPoint:59776,STIF:Line::C01374:,4,C01374,100110004:4,-,METRO,METRO,2017-01-03,1,650045.098,6857815.614,48.8184692112, 2.31966139947
STIF:StopPoint:Q:27028:,74117,Square Lamôme / Marché,59022,Square Lamôme / Marché,27028,Square Lamôme,StopPoint:2:1264,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,638025.601,6855344.048,48.795198784, 2.15633807825
STIF:StopPoint:Q:27029:,74117,Square Lamôme / Marché,59022,Square Lamôme / Marché,27029,Square Lamôme,StopPoint:2:1265,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,638015.616,6855345.131,48.7952075641, 2.15620200454
STIF:StopPoint:Q:28649:,69471,Pasteur,43826,Pasteur,28649,Pasteur,StopPoint:80:173,STIF:Line::C00048:,40,C00048,004004040:40,-,Phébus,Phébus,2017-01-03,1,642626.823,6854393.008,48.787071524, 2.21909862503
STIF:StopPoint:Q:28650:,69473,Copernic,42756,Copernic,28650,Copernic,StopPoint:80:34,STIF:Line::C00048:,40,C00048,004004040:40,-,Phébus,Phébus,2017-01-03,1,642354.3,6854549.201,48.7884519205, 2.21536845734
STIF:StopPoint:Q:28664:,70698,Pont de Sèvres,44481,Pont de Sèvres,28664,Pont de Sèvres,StopPoint:80:163,STIF:Line::C00048:,40,C00048,004004040:40,-,Phébus,Phébus,2017-01-03,1,643475.8,6859096.025,48.8294415047, 2.23002906938
STIF:StopPoint:Q:28664:,70698,Pont de Sèvres,44481,Pont de Sèvres,28664,Pont de Sèvres,StopPoint:80:163,STIF:Line::C00049:,42,C00049,004004042:42,-,Phébus,Phébus,2017-01-03,1,643475.8,6859096.025,48.8294415047, 2.23002906938
STIF:StopPoint:Q:28665:,70692,Musée de Sèvres,44189,Musée de Sèvres,28665,Musée de Sèvres,StopPoint:80:136,STIF:Line::C00051:,45,C00051,004004029:45,-,Phébus,Phébus,2017-01-03,1,643120.797,6858951.094,48.8281069106, 2.22521290961
STIF:StopPoint:Q:34625:,64041,Place de la Loi,44384,Place de la Loi,34625,Place de la Loi,StopPoint:2:69,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,636054.8,6857561.0,48.8149436183, 2.12917874918
STIF:StopPoint:Q:37039:,69469,Le Bois,43620,Le Bois,37039,Le Bois,StopPoint:80:113,STIF:Line::C00048:,40,C00048,004004040:40,-,Phébus,Phébus,2017-01-03,1,641828.0,6854310.5,48.7862579594, 2.2082378978
STIF:StopPoint:Q:37039:,69469,Le Bois,43620,Le Bois,37039,Le Bois,StopPoint:80:113,STIF:Line::C00051:,45,C00051,004004029:45,-,Phébus,Phébus,2017-01-03,1,641828.0,6854310.5,48.7862579594, 2.2082378978
STIF:StopPoint:Q:40532:,416744,Dewoitine,42846,Dewoitine,40532,Dewoitine,StopPoint:80:54,STIF:Line::C00051:,45,C00051,004004029:45,-,Phébus,Phébus,2017-01-03,1,642298.67,6854112.933,48.7845234467, 2.21467036865
STIF:StopPoint:Q:40536:,63551,Burospace,52896,Burospace,40536,Burospace,StopPoint:80:18,STIF:Line::C00049:,42,C00049,004004042:42,-,Phébus,Phébus,2017-01-03,1,642382.0,6852150.0,48.7668774308, 2.21606966113
STIF:StopPoint:Q:40537:,74082,Général Valérie André,59023,Général Valérie André,40537,Général Valérie André,StopPoint:80:92,STIF:Line::C00049:,42,C00049,004004042:42,-,Phébus,Phébus,2017-01-03,1,640233.937,6853399.699,48.7779211059, 2.18667076961
STIF:StopPoint:Q:40538:,74082,Général Valérie André,59023,Général Valérie André,40538,Général Valérie André,StopPoint:80:93,STIF:Line::C00049:,42,C00049,004004042:42,-,Phébus,Phébus,2017-01-03,1,640216.058,6853412.841,48.7780376401, 2.18642563701
STIF:StopPoint:Q:4057:,64218,INRIA,43405,INRIA,4057,INRIA,StopPoint:2:1,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,634331.356,6860054.186,48.8371913004, 2.10532577044
STIF:StopPoint:Q:4058:,64222,Stade A. Brunot,48556,Stade A. Brunot,4058,Stade A. Brunot,StopPoint:2:2,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,634525.787,6860119.515,48.8377985728, 2.10796443198
STIF:StopPoint:Q:4059:,64219,Mairie / Les Trois Fontaines,43981,Mairie / Les Trois Fontaines,4059,Les Trois Fontaines,StopPoint:2:4,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,634784.56,6859990.5,48.8366646054, 2.11150949326
STIF:StopPoint:Q:4060:,64219,Mairie / Les Trois Fontaines,59029,Mairie,4060,Mairie,StopPoint:2:5,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635107.75,6859917.0,48.8360362571, 2.11592345281
STIF:StopPoint:Q:4061:,64210,Louis Pelin,48557,Louis Pelin,4061,Louis Pelin,StopPoint:2:6,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635403.789,6859825.328,48.8352416073, 2.11997020135
STIF:StopPoint:Q:4062:,64210,Louis Pelin,48557,Louis Pelin,4062,Louis Pelin,StopPoint:2:7,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635426.924,6859843.123,48.835403953, 2.12028265533
STIF:StopPoint:Q:4063:,64203,Passy,54762,Passy,4063,Passy,StopPoint:2:8,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635285.0,6859637.0,48.8335360891, 2.1183806526
STIF:StopPoint:Q:4064:,64203,Passy,54762,Passy,4064,Passy,StopPoint:2:9,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635293.2,6859629.0,48.8334649697, 2.11849356941
STIF:StopPoint:Q:4065:,64193,La Muette,54758,La Muette,4065,La Muette,StopPoint:2:10,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635142.871,6859458.739,48.8319187299, 2.11647174704
STIF:StopPoint:Q:4066:,64193,La Muette,54758,La Muette,4066,La Muette,StopPoint:2:11,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635155.678,6859436.644,48.8317213216, 2.11664956527
STIF:StopPoint:Q:4067:,64189,CC Parly 2 (Avenue Charles de Gaulle),47779,CC Parly 2 (Avenue Charles de Gaulle),4067,Centre Commercial Parly 2,StopPoint:2:12,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635244.675,6859085.111,48.8285689817, 2.11791533106
STIF:StopPoint:Q:4068:,64189,CC Parly 2 (Avenue Charles de Gaulle),47779,CC Parly 2 (Avenue Charles de Gaulle),4068,Centre Commercial Parly 2,StopPoint:2:13,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635262.764,6859096.952,48.8286772833, 2.11815991422
STIF:StopPoint:Q:4073:,64156,Jasmin,43424,Jasmin,4073,Jasmin,StopPoint:2:18,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635495.1,6858796.185,48.8259958122, 2.12137008185
STIF:StopPoint:Q:4074:,64156,Jasmin,43424,Jasmin,4074,Jasmin,StopPoint:2:19,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635566.859,6858772.597,48.8257908646, 2.12235101127
STIF:StopPoint:Q:40916:,70945,Nanterre Préfecture,43169,Nanterre Préfecture,40916,NANTERRE-PRÉFECTURE,StopPoint:8775802:810:A,STIF:Line::C01742:,A,C01742,810:A,-,RER,RER,2017-01-03,1,643040.925,6866464.238,48.8956635402, 2.22311812924
STIF:StopPoint:Q:40916:,70945,Nanterre Préfecture,43169,Nanterre Préfecture,40916,NANTERRE-PRÉFECTURE,StopPoint:8775802:810:A,STIF:Line::C01849:,A,C01849,810:A,-,RER,RER,2017-01-03,1,643040.925,6866464.238,48.8956635402, 2.22311812924
STIF:StopPoint:Q:40918:,66834,Cergy Le Haut,43104,Cergy Le Haut,40918,Cergy Le Haut,StopPoint:8738265:810:A,STIF:Line::C01742:,A,C01742,810:A,U,RER,RER,2017-01-03,1,627781.0,6883638.0,49.0485514126, 2.01207232866
STIF:StopPoint:Q:40918:,66834,Cergy Le Haut,43104,Cergy Le Haut,40918,Cergy Le Haut,StopPoint:8738265:810:A,STIF:Line::C01849:,A,C01849,810:A,U,RER,RER,2017-01-03,1,627781.0,6883638.0,49.0485514126, 2.01207232866
STIF:StopPoint:Q:40918:,66834,Cergy Le Haut,43104,Cergy Le Haut,40918,Cergy Le Haut,StopPoint:8738265:800:L,STIF:Line::C01847:,L,C01847,800:L,-,TRAIN,TRAIN,2017-01-03,1,627781.0,6883638.0,49.0485514126, 2.01207232866
STIF:StopPoint:Q:40918:,66834,Cergy Le Haut,43104,Cergy Le Haut,40918,Cergy Le Haut,StopPoint:8738265:800:L,STIF:Line::C01740:,L,C01740,800:L,-,TRAIN,TRAIN,2017-01-03,1,627781.0,6883638.0,49.0485514126, 2.01207232866
STIF:StopPoint:Q:40927:,64589,Saint-Germain-en-Laye (Gare),43198,Saint-Germain-en-Laye (Gare),40927,Saint-Germain-en-Laye (Gare),StopPoint:8775809:810:A,STIF:Line::C01742:,A,C01742,810:A,Z,RER,RER,2017-01-03,1,633640.3,6866868.0,48.8983939265, 2.09484750228
STIF:StopPoint:Q:40927:,64589,Saint-Germain-en-Laye (Gare),43198,Saint-Germain-en-Laye (Gare),40927,Saint-Germain-en-Laye (Gare),StopPoint:8775809:810:A,STIF:Line::C01849:,A,C01849,810:A,Z,RER,RER,2017-01-03,1,633640.3,6866868.0,48.8983939265, 2.09484750228
STIF:StopPoint:Q:40929:,73190,Neuilly-Plaisance (Gare),43172,Neuilly-Plaisance (Gare),40929,Neully - Plaisance,StopPoint:8775831:810:A,STIF:Line::C01742:,A,C01742,810:A,-,RER,RER,2017-01-03,1,664322.3,6861601.0,48.8534601634, 2.51378007497
STIF:StopPoint:Q:40929:,73190,Neuilly-Plaisance (Gare),43172,Neuilly-Plaisance (Gare),40929,Neully - Plaisance,StopPoint:8775831:810:A,STIF:Line::C01849:,A,C01849,810:A,-,RER,RER,2017-01-03,1,664322.3,6861601.0,48.8534601634, 2.51378007497
STIF:StopPoint:Q:40932:,70640,Joinville-le-Pont (Gare),43135,Joinville-le-Pont (Gare),40932,Joinville-Le-Pont (Gare),StopPoint:8775814:810:A,STIF:Line::C01849:,A,C01849,810:A,-,RER,RER,2017-01-03,1,660632.3,6858021.0,48.8210497504, 2.46382507391
STIF:StopPoint:Q:40932:,70640,Joinville-le-Pont (Gare),43135,Joinville-le-Pont (Gare),40932,Joinville-Le-Pont (Gare),StopPoint:8775814:810:A,STIF:Line::C01742:,A,C01742,810:A,-,RER,RER,2017-01-03,1,660632.3,6858021.0,48.8210497504, 2.46382507391
STIF:StopPoint:Q:40944:,68129,Torcy (Gare),43207,Torcy (Gare),40944,Torcy (Gare),StopPoint:8775837:810:A,STIF:Line::C01742:,A,C01742,810:A,O,RER,RER,2017-01-03,1,674705.7,6860013.5,48.8396747811, 2.65537853575
STIF:StopPoint:Q:40944:,68129,Torcy (Gare),43207,Torcy (Gare),40944,Torcy (Gare),StopPoint:8775837:810:A,STIF:Line::C01849:,A,C01849,810:A,O,RER,RER,2017-01-03,1,674705.7,6860013.5,48.8396747811, 2.65537853575
STIF:StopPoint:Q:40946:,72998,La Varenne Chennevières,43146,La Varenne Chennevières,40946,La Varenne-Chennevières,StopPoint:8775818:810:A,STIF:Line::C01742:,A,C01742,810:A,R,RER,RER,2017-01-03,1,664231.7,6855096.5,48.794958231, 2.51309199984
STIF:StopPoint:Q:40946:,72998,La Varenne Chennevières,43146,La Varenne Chennevières,40946,La Varenne-Chennevières,StopPoint:8775818:810:A,STIF:Line::C01849:,A,C01849,810:A,R,RER,RER,2017-01-03,1,664231.7,6855096.5,48.794958231, 2.51309199984
STIF:StopPoint:Q:4095:,64135,Pottier (Rond-point d'Hep penheim),48568,Pottier (Rond-point d'Hep penheim),4095,Pottier,StopPoint:2:40,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635812.008,6858569.663,48.8239903548, 2.12572053606
STIF:StopPoint:Q:40951:,71517,La Défense (Grande Arche),425392,La Défense (Grande Arche),40951,LA DÉFENSE (GRANDE ARCHE),StopPoint:8775801:810:A,STIF:Line::C01742:,A,C01742,810:A,B,RER,RER,2017-01-03,1,644054.826,6866047.972,48.8920091822, 2.23700101938
STIF:StopPoint:Q:40951:,71517,La Défense (Grande Arche),425392,La Défense (Grande Arche),40951,LA DÉFENSE (GRANDE ARCHE),StopPoint:8775801:810:A,STIF:Line::C01849:,A,C01849,810:A,B,RER,RER,2017-01-03,1,644054.826,6866047.972,48.8920091822, 2.23700101938
STIF:StopPoint:Q:40953:,68266,Val d'Europe,43213,Val d'Europe,40953,Val d'Europe,StopPoint:8773006:810:A,STIF:Line::C01849:,A,C01849,810:A,-,RER,RER,2017-01-03,1,683390.06,6861741.5,48.8554974551, 2.77363003853
STIF:StopPoint:Q:40953:,68266,Val d'Europe,43213,Val d'Europe,40953,Val d'Europe,StopPoint:8773006:810:A,STIF:Line::C01742:,A,C01742,810:A,-,RER,RER,2017-01-03,1,683390.06,6861741.5,48.8554974551, 2.77363003853
STIF:StopPoint:Q:4096:,64135,Pottier (Rond-point d'Hep penheim),48568,Pottier (Rond-point d'Hep penheim),4096,Pottier,StopPoint:2:41,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635841.787,6858545.428,48.8237753759, 2.126129764
STIF:StopPoint:Q:40962:,73547,Villepinte (Gare),58793,Villepinte (Gare),40962,Villepinte (Gare),StopPoint:8727145:810:B,STIF:Line::C01743:,B,C01743,810:B,-,RER,RER,2017-01-03,1,664279.9,6873789.5,48.9630642913, 2.51217607862
STIF:StopPoint:Q:40962:,73547,Villepinte (Gare),58793,Villepinte (Gare),40962,Villepinte (Gare),StopPoint:8727145:810:B,STIF:Line::C01850:,B,C01850,810:B,-,RER,RER,2017-01-03,1,664279.9,6873789.5,48.9630642913, 2.51217607862
STIF:StopPoint:Q:4097:,64122,Redingote,48569,Redingote,4097,Redingote,StopPoint:2:42,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635887.9,6858443.103,48.8228597625, 2.12677320947
STIF:StopPoint:Q:4098:,64122,Redingote,48569,Redingote,4098,Redingote,StopPoint:2:43,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635937.439,6858391.719,48.8224025946, 2.12745562444
STIF:StopPoint:Q:40990:,72598,La Courneuve - Aubervilliers,43140,La Courneuve - Aubervilliers,40990,La Courneuve-Aubervilliers,StopPoint:8727130:810:B,STIF:Line::C01850:,B,C01850,810:B,-,RER,RER,2017-01-03,1,654898.25,6869502.5,48.923925006, 2.38451332302
STIF:StopPoint:Q:40990:,72598,La Courneuve - Aubervilliers,43140,La Courneuve - Aubervilliers,40990,La Courneuve-Aubervilliers,StopPoint:8727130:810:B,STIF:Line::C01743:,B,C01743,810:B,-,RER,RER,2017-01-03,1,654898.25,6869502.5,48.923925006, 2.38451332302
STIF:StopPoint:Q:41009:,,,,,,,StopPoint:8711127:800:C,STIF:Line::C01727:,C,C01727,800:C,-,,,,,,,,
STIF:StopPoint:Q:4103:,64082,Place Simart,48572,Place Simart,4103,Place Simart,StopPoint:2:48,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635873.464,6858032.473,48.8191655535, 2.12663846033
STIF:StopPoint:Q:41034:,67897,Émerainville Pontault-Combault,43074,Émerainville Pontault-Combault,41034,GARE D'EMERAINVILLE PONTAULT COMBAULT,StopPoint:8711604:800:P,STIF:Line::C01730:,P,C01730,800:P,-,TRAIN,TRAIN,2017-01-03,1,671924.988,6856282.459,48.806004985, 2.61773945284
STIF:StopPoint:Q:41034:,67897,Émerainville Pontault-Combault,43074,Émerainville Pontault-Combault,41034,GARE D'EMERAINVILLE PONTAULT COMBAULT,StopPoint:8711604:800:P,STIF:Line::C01841:,P,C01841,800:P,-,TRAIN,TRAIN,2017-01-03,1,671924.988,6856282.459,48.806004985, 2.61773945284
STIF:StopPoint:Q:4104:,64082,Place Simart,48572,Place Simart,4104,Place Simart,StopPoint:2:49,STIF:Line::C00693:,B,C00693,056356002:B,-,Phébus,Phébus,2017-01-03,1,635886.849,6858079.332,48.8195882858, 2.12681368346
STIF:StopPoint:Q:41071:,71410,Gare du Nord,422830,Gare du Nord,41071,GARE DU NORD,StopPoint:8727103:800:K,STIF:Line::C01738:,K,C01738,800:K,-,TRAIN,TRAIN,2017-01-03,1,652765.3,6864629.5,48.8799513167, 2.35594940626
STIF:StopPoint:Q:41071:,71410,Gare du Nord,422830,Gare du Nord,41071,GARE DU NORD,StopPoint:8727102:810:B,STIF:Line::C01850:,B,C01850,810:B,A,RER,RER,2017-01-03,1,652765.3,6864629.5,48.8799513167, 2.35594940626
STIF:StopPoint:Q:41071:,71410,Gare du Nord,422830,Gare du Nord,41071,GARE DU NORD,StopPoint:8727102:810:B,STIF:Line::C01743:,B,C01743,810:B,A,RER,RER,2017-01-03,1,652765.3,6864629.5,48.8799513167, 2.35594940626
STIF:StopPoint:Q:41071:,71410,Gare du Nord,422830,Gare du Nord,41071,GARE DU NORD,StopPoint:8727103:810:B,STIF:Line::C01743:,B,C01743,810:B,A,RER,RER,2017-01-03,1,652765.3,6864629.5,48.8799513167, 2.35594940626
STIF:StopPoint:Q:41071:,71410,Gare du Nord,422830,Gare du Nord,41071,GARE DU NORD,StopPoint:8727100:800:H,STIF:Line::C01842:,H,C01842,800:H,-,TRAIN,TRAIN,2017-01-03,1,652765.3,6864629.5,48.8799513167, 2.35594940626
STIF:StopPoint:Q:41071:,71410,Gare du Nord,422830,Gare du Nord,41071,GARE DU NORD,StopPoint:8727103:800:H,STIF:Line::C01842:,H,C01842,800:H,-,TRAIN,TRAIN,2017-01-03,1,652765.3,6864629.5,48.8799513167, 2.35594940626
STIF:StopPoint:Q:41071:,71410,Gare du Nord,422830,Gare du Nord,41071,GARE DU NORD,StopPoint:8727100:800:H,STIF:Line::C01737:,H,C01737,800:H,-,TRAIN,TRAIN,2017-01-03,1,652765.3,6864629.5,48.8799513167, 2.35594940626
STIF:StopPoint:Q:41071:,71410,Gare du Nord,422830,Gare du Nord,41071,GARE DU NORD,StopPoint:8727103:800:H,STIF:Line::C01737:,H,C01737,800:H,-,TRAIN,TRAIN,2017-01-03,1,652765.3,6864629.5,48.8799513167, 2.35594940626
STIF:StopPoint:Q:41071:,71410,Gare du Nord,422830,Gare du Nord,41071,GARE DU NORD,StopPoint:8727103:800:K,STIF:Line::C01844:,K,C01844,800:K,-,TRAIN,TRAIN,2017-01-03,1,652765.3,6864629.5,48.8799513167, 2.35594940626
STIF:StopPoint:Q:41071:,71410,Gare du Nord,422830,Gare du Nord,41071,GARE DU NORD,StopPoint:8727103:810:B,STIF:Line::C01850:,B,C01850,810:B,A,RER,RER,2017-01-03,1,652765.3,6864629.5,48.8799513167, 2.35594940626
STIF:StopPoint:Q:41073:,,,,,,,StopPoint:8727114:800:C,STIF:Line::C01727:,C,C01727,800:C,-,,,,,,,,
STIF:StopPoint:Q:41074:,65360,La Barre Ormesson,46470,La Barre Ormesson,41074,GARE DE LA BARRE ORMESSON,StopPoint:8727117:800:H,STIF:Line::C01842:,H,C01842,800:H,-,TRAIN,TRAIN,2017-01-03,1,649966.318,6874263.392,48.9663710402, 2.31665004327
STIF:StopPoint:Q:41074:,65360,La Barre Ormesson,46470,La Barre Ormesson,41074,GARE DE LA BARRE ORMESSON,StopPoint:8727117:800:H,STIF:Line::C01737:,H,C01737,800:H,-,TRAIN,TRAIN,2017-01-03,1,649966.318,6874263.392,48.9663710402, 2.31665004327
